date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,date_month,rainfall_mm
2021-04-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,70.28,0.66,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,11.17,0.1,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,115.83,1.08,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,203.33,1.9,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,114.0,1.07,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,19.03,0.18,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,41.79,0.39,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,65.81,0.62,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,52.11,0.49,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,106.0,0.99,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Sorghum,65,KG,aggregate,Retail,KES,46.96,0.44,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.4,0.66,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,KES,423.64,3.96,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,"meat, fish and eggs",Meat (camel),344,KG,aggregate,Retail,KES,437.17,4.09,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,481.92,4.51,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,78.67,0.74,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,11.58,0.11,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,117.67,1.1,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,206.33,1.93,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,109.89,1.03,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,20.0,0.19,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,42.07,0.39,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,67.83,0.63,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,51.09,0.48,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,100.0,0.94,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Sorghum,65,KG,aggregate,Retail,KES,36.36,0.34,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.4,0.66,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,KES,450.0,4.21,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,481.58,4.5,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,75.65,0.71,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,13.04,0.12,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,117.9,1.1,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,211.52,1.98,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,116.74,1.09,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,20.0,0.19,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,40.94,0.38,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,65.53,0.61,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,54.61,0.51,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,100.0,0.94,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.94,0.66,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,KES,446.74,4.18,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,500.0,4.68,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,76.74,0.72,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,150.0,1.4,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,milk and dairy,"Milk (cow, fresh)",439,L,aggregate,Retail,KES,150.0,1.4,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,11.78,0.11,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,116.33,1.09,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,219.03,2.05,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,110.17,1.03,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 1),3244,3.77,34.73,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,18.48,0.17,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,40.98,0.38,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,67.72,0.63,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,50.0,0.47,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,102.5,0.96,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,cereals and tubers,Sorghum,65,KG,aggregate,Retail,KES,50.0,0.47,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,69.94,0.65,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,600.0,5.61,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,73.33,0.69,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,12.28,0.11,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,117.56,1.1,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,207.78,1.94,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,112.89,1.06,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 2),3246,3.76,34.75,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,17.92,0.17,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,41.17,0.38,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,63.5,0.59,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,54.67,0.51,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,100.0,0.94,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,71.75,0.67,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,KES,480.0,4.49,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,"meat, fish and eggs",Meat (camel),344,KG,aggregate,Retail,KES,480.0,4.49,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,500.0,4.68,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,73.67,0.69,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,11.17,0.1,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,120.0,1.12,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,211.67,1.98,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,112.0,1.05,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Kalobeyei (Village 3),3247,3.75,34.76,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,16.84,0.16,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,50.0,0.47,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,70.0,0.65,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,85.0,0.79,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,103.33,0.97,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,80.0,0.75,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,80.0,0.75,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.094,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,120.0,1.12,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,oil and fats,Cooking fat,793,KG,aggregate,Retail,KES,230.0,2.15,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,236.67,2.21,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,105.0,0.98,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Lodwar town,3360,3.12,35.6,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,20.0,0.19,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,48.08,0.45,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,70.0,0.65,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,57.31,0.54,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,104.04,0.97,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,Sorghum,65,KG,aggregate,Retail,KES,40.0,0.37,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,72.69,0.68,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,KES,500.0,4.68,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,"meat, fish and eggs",Meat (camel),344,KG,aggregate,Retail,KES,400.0,3.74,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,KES,525.0,4.91,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,77.37,0.72,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,200.0,1.87,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,12.98,0.12,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,118.65,1.11,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,oil and fats,Cooking fat,793,KG,aggregate,Retail,KES,200.0,1.87,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,215.96,2.02,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,116.15,1.09,2021-04-01,123.56571428571428
2021-04-15,Rift Valley,Turkana,Mogadishu (Kakuma),3245,3.72,34.85,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,20.0,0.19,2021-04-01,123.56571428571428
2021-05-15,Nairobi,Nairobi,Dandora (Nairobi),4628,-1.25,36.9,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,50.12,0.47,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Dandora (Nairobi),4628,-1.25,36.9,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,52.5,0.49,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Dandora (Nairobi),4628,-1.25,36.9,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,55.71,0.52,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Dandora (Nairobi),4628,-1.25,36.9,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,98.18,0.92,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Dandora (Nairobi),4628,-1.25,36.9,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,65.0,0.61,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Dandora (Nairobi),4628,-1.25,36.9,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,KES,596.67,5.57,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Dandora (Nairobi),4628,-1.25,36.9,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,50.0,0.47,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Dandora (Nairobi),4628,-1.25,36.9,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.093,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Dandora (Nairobi),4628,-1.25,36.9,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,100.0,0.93,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Dandora (Nairobi),4628,-1.25,36.9,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,191.5,1.79,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Dandora (Nairobi),4628,-1.25,36.9,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,100.63,0.94,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Dandora (Nairobi),4628,-1.25,36.9,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,5.0,0.047,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,50.0,0.47,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,54.93,0.51,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,50.0,0.47,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,100.0,0.93,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,60.26,0.56,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,KES,563.15,5.26,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,52.14,0.49,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,65.0,0.61,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,8.24,0.077,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,109.48,1.02,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,200.0,1.87,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,105.09,0.98,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,5.0,0.047,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,49.55,0.46,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,cereals and tubers,Maize flour,76,KG,aggregate,Retail,KES,53.84,0.5,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,cereals and tubers,Potatoes (Irish),148,KG,aggregate,Retail,KES,50.0,0.47,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,cereals and tubers,Rice,52,KG,aggregate,Retail,KES,100.0,0.93,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,cereals and tubers,Sorghum,65,KG,aggregate,Retail,KES,79.22,0.74,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,60.01,0.56,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,KES,559.33,5.22,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,milk and dairy,Milk (UHT),794,500 ML,aggregate,Retail,KES,51.91,0.48,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,milk and dairy,"Milk (camel, fresh)",817,L,aggregate,Retail,KES,65.0,0.61,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,7.93,0.074,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,miscellaneous food,Sugar,97,KG,aggregate,Retail,KES,108.9,1.02,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,oil and fats,Oil (vegetable),96,L,aggregate,Retail,KES,200.0,1.87,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,pulses and nuts,Beans (dry),262,KG,aggregate,Retail,KES,105.92,0.99,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kawangware (Nairobi),4625,-1.28,36.74,vegetables and fruits,Bananas,254,Unit,aggregate,Retail,KES,5.0,0.047,2021-05-01,97.17
2021-05-15,Nairobi,Nairobi,Kibra (Nairobi),4627,-1.32,36.78,cereals and tubers,Maize,51,KG,aggregate,Retail,KES,50.0,0.47,2021-05-01,97.17
